Id,SalePrice
1577,188684.54903455818
1578,154730.66397226395
1579,147340.74853219342
1580,195704.8557218243
1581,151952.36176803493
1582,129541.40921729532
1583,345328.1732678541
1584,226218.9174210434
1585,140196.36469101947
1586,88072.90959948576
1587,98600.20064563298
1588,144932.0449438092
1589,100683.91055399348
1590,135854.52961949725
1591,86397.23113675548
1592,127512.66939012689
1593,122807.49475822812
1594,98639.26804273768
1595,85602.08286603216
1596,226644.05759645364
1597,191564.50469033228
1598,197044.39471882832
1599,195138.26330023876
1600,190351.36953055408
1601,82226.89735343325
1602,105786.38535864721
1603,81633.10413842814
1604,268256.77745425265
1605,249740.23401888504
1606,166078.00989012682
1607,185063.13297790498
1608,211872.1460396755
1609,185634.63372637896
1610,148112.20664557136
1611,140810.2096048956
1612,176600.71779052902
1613,160096.63487304855
1614,120412.90241064766
1615,77814.94772934649
1616,53244.903705816185
1617,92592.30762921562
1618,129954.11529491046
1619,143331.42584392114
1620,151087.80534795532
1621,137559.92601190927
1622,139421.15468823447
1623,298680.02903269464
1624,200312.50464473723
1625,134808.91556459252
1626,171312.31418560367
1627,189692.62867373045
1628,281056.63090446685
1629,183010.88848736664
1630,363342.3748938255
1631,230336.85150272903
1632,248509.3858076853
1633,171915.71198615592
1634,180975.82125655437
1635,181615.5217779472
1636,152265.02809789806
1637,171971.2459856743
1638,216320.34057175813
1639,186982.50577665464
1640,261714.3111318126
1641,179804.85769606088
1642,205154.9835094559
1643,219533.44174704526
1644,222596.9847542859
1645,184462.3226692353
1646,153035.6634773653
1647,171840.95125280647
1648,127524.30554933408
1649,139403.2555872594
1650,123167.40204201745
1651,132846.54946185456
1652,94479.80504250636
1653,96143.83947234333
1654,150855.01640250743
1655,159264.75178923324
1656,145887.02697264508
1657,150855.01640250743
1658,141103.42149434207
1659,151609.64418684394
1660,145491.43159203077
1661,449110.0379566112
1662,450638.2797631688
1663,404228.9967754138
1664,398083.6474572277
1665,313219.72584585735
1666,316736.6005165126
1667,372651.7315686385
1668,331837.7425477503
1669,305630.06717292726
1670,351135.2106859778
1671,247519.66665424255
1672,481957.6886668152
1673,304780.0355023003
1674,243753.7690065125
1675,180550.12793013983
1676,180337.63397370838
1677,214463.53940967008
1678,450586.2581664177
1679,375495.1291134607
1680,323890.76181108993
1681,270521.0120131903
1682,280315.999899329
1683,178268.854155473
1684,174773.7283903417
1685,160931.14001914192
1686,166031.67431074282
1687,169314.91006147783
1688,183558.91102134317
1689,185960.58465435728
1690,185189.18001531274
1691,177921.86262340506
1692,280890.1770415657
1693,173992.2305143422
1694,177969.39709184447
1695,167811.2343121676
1696,280771.8010939218
1697,170291.36912537573
1698,375503.8806714053
1699,308819.3318596371
1700,245090.38262631852
1701,258473.0286509194
1702,266866.4296168767
1703,248140.36038122006
1704,302366.8099168851
1705,240323.58539506583
1706,466345.82019421516
1707,209525.08686950646
1708,202381.21216528173
1709,286173.7998994124
1710,217567.6694323137
1711,246067.49418171658
1712,247584.93908784486
1713,248153.15465223033
1714,209353.97196211084
1715,195812.87013666195
1716,194245.64753178498
1717,178045.49806752693
1718,126391.28443619199
1719,199673.6052373937
1720,250340.3183937843
1721,181000.7883673351
1722,125935.7269795716
1723,157264.47899808403
1724,214503.18478403668
1725,237818.69871672612
1726,176970.29097975208
1727,154384.0771484308
1728,190135.7090368171
1729,167034.33658480603
1730,178261.53093848532
1731,121100.62736494737
1732,131943.32608588363
1733,120172.75916157309
1734,131532.18798550617
1735,136119.05710018828
1736,117390.40500143913
1737,359408.52919638425
1738,209923.51199370585
1739,290015.5213408664
1740,219754.14955776898
1741,178973.2591885648
1742,166415.29657024442
1743,170796.48172972185
1744,291941.6946872956
1745,209448.22242647974
1746,224675.05597856326
1747,222218.18829392904
1748,210016.95177313348
1749,147530.60740466506
1750,140156.47234159408
1751,248688.7027326356
1752,122599.57552843603
1753,147324.41365359747
1754,215779.89468711958
1755,164940.87402236345
1756,128303.00919664625
1757,127403.9236365369
1758,144730.90111275302
1759,167915.3566588027
1760,164134.49428389125
1761,148444.62846138803
1762,163578.52528467414
1763,168934.7825535745
1764,114280.19875295275
1765,182926.62100955707
1766,180742.44719197022
1767,226292.6865230819
1768,145951.26245493226
1769,180444.0634239358
1770,152345.44727557385
1771,136806.91063283684
1772,138103.3464465253
1773,123332.25854611966
1774,132058.67323247844
1775,137034.3938708818
1776,120351.02934075455
1777,112756.00761616325
1778,135766.6225093831
1779,104347.60004841934
1780,184427.11873722516
1781,135230.55285746124
1782,94537.96454078441
1783,135876.99631411093
1784,93202.65876373995
1785,120837.04524702126
1786,144201.80076105383
1787,167587.9261099556
1788,52265.60182373214
1789,109974.56469612157
1790,81039.19790077016
1791,191892.2366070267
1792,158708.20383762527
1793,128884.36508355555
1794,150426.3069365667
1795,141784.17895121567
1796,114156.46524361135
1797,124225.5707539411
1798,123962.40621556228
1799,113227.95278664118
1800,114952.97607722813
1801,132580.52369531005
1802,164541.45949326808
1803,153552.79718621925
1804,139224.03408573335
1805,136949.13850896226
1806,105420.33673406391
1807,145019.23649767158
1808,126904.80863972275
1809,101246.7477724581
1810,138587.21164098702
1811,91067.79727860211
1812,94352.92452410537
1813,122336.74755488345
1814,103973.64551079807
1815,58599.212897540725
1816,92663.2400488627
1817,102015.81718562415
1818,156942.00397165644
1819,111323.32568512255
1820,40093.843542589406
1821,118877.65226365248
1822,143935.21254421212
1823,42893.7219305991
1824,134262.82248069675
1825,118560.56010826379
1826,87088.55132775455
1827,111644.53047657193
1828,130843.66178912562
1829,116143.89577510518
1830,152571.31036737224
1831,201278.29489327
1832,89785.61624141633
1833,154323.38355351376
1834,118671.78393321187
1835,143403.6593468514
1836,133000.13432351645
1837,83367.57157722359
1838,129295.63819962952
1839,85088.28086764687
1840,134957.46806530587
1841,144169.31923782767
1842,64097.706022473845
1843,141629.15752208896
1844,125940.43006599332
1845,131533.1093002174
1846,156697.61314304487
1847,153904.27108877944
1848,42746.7475511339
1849,123744.70665643607
1850,125373.84789674061
1851,154629.7991223833
1852,127481.49189900995
1853,127226.3118040681
1854,174741.36872803903
1855,139282.45559134524
1856,215138.30271224733
1857,155787.3994640283
1858,139131.29334878258
1859,127336.2234802661
1860,141157.40160200445
1861,127336.2234802661
1862,315144.60977541085
1863,311963.179802907
1864,311963.179802907
1865,318088.1326462153
1866,336009.80983384995
1867,254078.77864363455
1868,315212.206065195
1869,196135.11300133695
1870,258634.71357180102
1871,248956.50296187136
1872,161753.9129240828
1873,225905.40704025267
1874,144082.7870356939
1875,221441.9832642617
1876,193844.3618133675
1877,223637.22887819615
1878,198479.4400947879
1879,133637.9671393623
1880,133993.78920802515
1881,237786.5674646647
1882,251999.57933340713
1883,191951.5458353031
1884,204949.5027401465
1885,265627.37057323684
1886,318803.4127628294
1887,216648.3835303679
1888,281640.9658227013
1889,163653.19421120684
1890,132507.35878546708
1891,130313.80718816265
1892,110693.09482646713
1893,132864.51244249134
1894,121571.7489482368
1895,146699.9715520973
1896,124027.67466626914
1897,109887.22001376834
1898,101905.58511482913
1899,132990.97695396532
1900,145757.26532268722
1901,155282.05369261358
1902,136049.4997378015
1903,213601.31684312513
1904,126446.60546169641
1905,173226.8351067219
1906,165364.82608521686
1907,204561.74222232006
1908,116410.21593669707
1909,134471.55064961093
1910,119633.9713239676
1911,200081.89687716865
1912,299832.7997872425
1913,155214.86237036737
1914,80862.7936556
1915,273648.7477605349
1916,74429.67143781147
1917,274992.54923003993
1918,136826.84696892483
1919,160231.45435919866
1920,159312.36568088192
1921,463987.9562285597
1922,338460.27664996975
1923,216630.72506274958
1924,206283.74055819886
1925,220906.46539752153
1926,400594.8701580678
1927,142424.4465029807
1928,163379.46646449206
1929,125165.8020677295
1930,128837.57859090886
1931,140908.4785965156
1932,132137.18344532707
1933,157935.99173876847
1934,181696.63715520888
1935,176287.22877301194
1936,188609.01381014497
1937,185179.01485619752
1938,178065.11269405944
1939,237551.98979979753
1940,190848.46790502506
1941,171042.0681364478
1942,189146.4883062162
1943,202389.71498918565
1944,314420.63957096107
1945,375717.06250346056
1946,141459.81457980373
1947,302361.4637030351
1948,195103.59924747667
1949,225483.19801891802
1950,183285.17199081872
1951,268143.7162467962
1952,219325.8137017564
1953,159389.7585070672
1954,206638.21375179448
1955,132562.88720864165
1956,300086.81167285226
1957,158329.17593499046
1958,310916.54611320334
1959,134540.5132809702
1960,119887.09551322224
1961,114867.09943856658
1962,99369.28676724622
1963,108384.17001129144
1964,103670.46911986939
1965,145743.96554366403
1966,162560.14003102313
1967,277994.64192289545
1968,424421.28376929596
1969,403300.66099777695
1970,446792.1411519233
1971,440138.4816342411
1972,391304.6967464737
1973,262113.38023942438
1974,316460.70689359953
1975,384703.37562753516
1976,264799.97456421185
1977,358753.8649240374
1978,395208.1738250054
1979,323697.4056989152
1980,188345.78866860873
1981,336891.6722744886
1982,226271.10720179245
1983,209396.05193043253
1984,170683.48647217572
1985,214474.15712760424
1986,214270.93171242278
1987,167292.75358779906
1988,171230.71093067486
1989,192377.01856116153
1990,216696.7756906311
1991,273220.8847314132
1992,208335.7743339917
1993,173170.1772686967
1994,252023.7867739398
1995,189426.42254186558
1996,247600.6298749627
1997,312054.48085761187
1998,356446.77464718523
1999,276215.6752324535
2000,310844.9326976611
2001,257742.2658472831
2002,241407.84113330347
2003,244267.27599152984
2004,257020.1462755047
2005,237419.68633319833
2006,227712.22057046794
2007,241726.8040362908
2008,206044.45629272735
2009,184019.53476490738
2010,194653.02137413822
2011,136140.88746234056
2012,176309.59223745493
2013,181965.63163927643
2014,183055.3774985168
2015,202646.00344266873
2016,187587.71955888573
2017,193218.9301798326
2018,115939.43285914315
2019,135172.0496688888
2020,119956.06363893361
2021,115061.28233895202
2022,189767.0023318563
2023,126310.6195685266
2024,222552.0139285906
2025,359831.5100996226
2026,168984.36830397174
2027,139126.32992729818
2028,158300.95461268458
2029,171156.55121553733
2030,287299.09525624895
2031,265001.3499194905
2032,278584.192271845
2033,273637.6148145744
2034,164581.55868541606
2035,203323.6960293555
2036,199325.0089232023
2037,208783.41433891238
2038,278511.5949030623
2039,221591.37448601463
2040,350492.2080876021
2041,268557.5914001744
2042,198172.931729944
2043,172956.85359494042
2044,168225.8362940275
2045,206615.26388837167
2046,150068.53440094867
2047,152606.1130020066
2048,142640.2592603738
2049,144017.58313618737
2050,184920.84275446297
2051,94417.11827667103
2052,126656.25613311976
2053,148446.82096364145
2054,81154.26519168049
2055,161187.4950171141
2056,121999.62188491733
2057,121351.09788416511
2058,231613.34464698244
2059,131083.446025371
2060,164064.04875762138
2061,182241.50077689084
2062,133147.16165437867
2063,108057.98504379635
2064,143447.44938748155
2065,131658.4701723783
2066,172370.16412397294
2067,105266.40935960018
2068,155173.25962024074
2069,90735.70245760833
2070,115621.22332948798
2071,95245.38982309838
2072,124350.45862243183
2073,136449.4731315246
2074,194891.6746332413
2075,152406.0582149274
2076,124159.30028137108
2077,143717.53309636118
2078,127962.42747672126
2079,143460.838778856
2080,120622.14513600896
2081,125386.97067406392
2082,113595.7141274931
2083,142840.67971061962
2084,111270.00624873386
2085,121223.20127933305
2086,138501.33853922514
2087,130484.57267283158
2088,102984.9044376298
2089,72101.02731668444
2090,130809.24996763466
2091,108042.91305558752
2092,135976.92826995705
2093,129044.66376280849
2094,125201.80770689437
2095,158649.36285749765
2096,78533.26292018055
2097,74758.30630497947
2098,149879.82713369635
2099,72582.37625827195
2100,85296.59713704317
2101,145107.97710850966
2102,140441.75536844245
2103,99277.42910329299
2104,144979.65235299704
2105,102085.3762594638
2106,70097.14377239965
2107,232370.08207119568
2108,124473.33496883821
2109,120413.47853268487
2110,125342.73281964043
2111,167256.1845387459
2112,125432.9862533578
2113,123260.93907944988
2114,101611.21597657027
2115,147496.3065544023
2116,119906.20156193941
2117,157038.23862210836
2118,130557.53583350814
2119,93734.3085556487
2120,103408.18858560988
2121,111350.116207147
2122,100623.20357314209
2123,76914.62154287085
2124,188231.65380407398
2125,135660.89102769073
2126,142818.175019015
2127,152630.61186761528
2128,124163.3212319824
2129,109309.23499727531
2130,148729.372856399
2131,167522.3383088769
2132,122756.65807902999
2133,128828.78482194792
2134,118931.85702162607
2135,107804.90288336699
2136,55150.21138522141
2137,130150.84844722292
2138,138536.64293324793
2139,150949.29129159456
2140,143173.18765332896
2141,138924.7904357228
2142,127820.59464155992
2143,133000.8823798632
2144,134461.64834873204
2145,138976.34748012025
2146,167129.79655364744
2147,142366.04012272775
2148,132816.1008365247
2149,142399.59904850545
2150,209986.03979055016
2151,126437.2927216059
2152,179760.05611278253
2153,159091.58224660702
2154,106461.71946902403
2155,138662.93664076168
2156,248564.84078946803
2157,227598.33904650147
2158,245161.69684869182
2159,216708.51313104367
2160,171223.7888608282
2161,241330.58532320254
2162,400475.48710756877
2163,345180.7090500476
2164,249442.6626859036
2165,169445.94627781247
2166,150471.33783951585
2167,224482.2025699736
2168,197584.5706280257
2169,197681.12617400193
2170,214146.0820784205
2171,146592.78299344197
2172,142523.05899356405
2173,164060.32217600674
2174,234649.91638521262
2175,328589.7698713223
2176,312361.3900120326
2177,246814.7940704566
2178,212908.77847611488
2179,140196.36469101947
2180,239270.9881994622
2181,190551.53283336997
2182,229802.33057955577
2183,186022.07337239766
2184,132514.84472540728
2185,125324.4055664057
2186,146626.58866538038
2187,148771.13213055822
2188,159133.0663769226
2189,229481.37179604496
2190,72568.91857484738
2191,73566.1951324701
2192,88913.29770883554
2193,98283.31879985904
2194,94196.33884117487
2195,112132.06986650889
2196,104562.71246353067
2197,120584.8978955133
2198,163996.20650003228
2199,182579.79505456385
2200,117958.70220735147
2201,142890.46101396502
2202,210607.74833981166
2203,132688.53603000237
2204,165540.4783111408
2205,94573.04287681842
2206,128852.61578315537
2207,203278.88353088163
2208,248329.5942238288
2209,199729.56570374974
2210,125045.55019605959
2211,124266.30339364748
2212,116371.1563628867
2213,97513.78118568152
2214,124038.62302092688
2215,102094.14869063412
2216,152677.5453972068
2217,96993.6693874149
2218,74265.0599383425
2219,83082.69026245091
2220,80453.77610050305
2221,273648.7477605349
2222,227436.0327407023
2223,273135.99058554566
2224,212647.8498098784
2225,125678.42195559265
2226,191314.23690385328
2227,186640.80346981017
2228,266472.5688775033
2229,233753.72067217174
2230,148112.20664557136
2231,211302.5393017507
2232,179090.93288431255
2233,171115.53428117195
2234,260299.70387788687
2235,217574.13669575067
2236,282645.59163274796
2237,360889.2899162516
2238,217722.19020541263
2239,121664.41371001642
2240,166507.6709635126
2241,160359.86002459828
2242,133919.65348994103
2243,125856.76330890304
2244,107718.87957102872
2245,93674.88056862718
2246,153353.10179614474
2247,106312.35188649395
2248,127261.89530747195
2249,128000.51492154539
2250,138819.8795028692
2251,114287.9299721595
2252,178618.48487478757
2253,151856.71418112444
2254,180868.27325947548
2255,191436.3289569454
2256,193511.26383292794
2257,205284.89773694737
2258,173031.29688634918
2259,172101.96062873185
2260,165083.25283216
2261,193556.89084442653
2262,216921.7101899892
2263,322476.9485429243
2264,405762.4710780899
2265,191274.9241891291
2266,276480.7928795776
2267,377833.31553250016
2268,350447.743764379
2269,158125.24448364574
2270,189078.06150922872
2271,220654.14251868325
2272,202106.92764265736
2273,161638.5351234927
2274,165376.4620991522
2275,159852.0146556416
2276,180048.05275175092
2277,188878.6228216052
2278,155336.53640341118
2279,124776.68769748206
2280,135434.06066282082
2281,160880.4139513906
2282,194983.00288487566
2283,105990.5184810588
2284,102801.69021402157
2285,166202.54820536813
2286,127631.6912230297
2287,328743.13693074003
2288,264435.3927262367
2289,383505.7040263484
2290,445896.7103455128
2291,316618.7922897608
2292,412916.3508998197
2293,468656.2094191445
2294,411587.5475507405
2295,427724.0831701264
2296,267124.3226175736
2297,287314.9619916229
2298,293401.502870316
2299,401185.4267295459
2300,342933.4319136571
2301,255951.05884600364
2302,236347.8324453511
2303,245537.31661052618
2304,240063.1603221104
2305,172767.52265351798
2306,173018.46873218095
2307,177643.43283305294
2308,215572.2051030761
2309,275045.6004227754
2310,209396.05193043253
2311,199543.6639989506
2312,173822.82897751953
2313,169883.12574286
2314,177296.06155976877
2315,168876.36257295436
2316,174093.05354895303
2317,178672.44457834587
2318,169163.7759618721
2319,174270.75580897817
2320,202837.5623993726
2321,241122.6565811203
2322,164470.09824963304
2323,183175.03406247176
2324,173423.3097999204
2325,194153.04727994162
2326,170379.22196139963
2327,214853.3414043994
2328,225988.0007386646
2329,179150.70800191865
2330,170813.71633461685
2331,353175.47597302194
2332,409849.84062163165
2333,331513.85667973844
2334,267570.567662683
2335,257301.32822087055
2336,337748.0231852192
2337,205514.12771000896
2338,271373.03843015205
2339,224606.17526178807
2340,398632.1966352666
2341,201534.68476479716
2342,231226.1491134228
2343,209483.27925878201
2344,231113.1817221592
2345,239056.39715220477
2346,211406.3416159543
2347,188379.36184130906
2348,225227.46073704632
2349,157756.73063870546
2350,269287.5246957713
2351,234924.6753286802
2352,244695.22793745826
2353,228395.2480809084
2354,122943.52368711162
2355,153047.39402742128
2356,152062.55713131037
2357,189038.74181470234
2358,194674.8763803214
2359,112818.45666295938
2360,111677.73664543868
2361,143861.09768922278
2362,262978.34129179
2363,134481.36695933313
2364,162505.9599435781
2365,221255.3040783641
2366,198320.9419086752
2367,219228.65045944866
2368,208328.6551767639
2369,214881.94945732784
2370,165911.50598170233
2371,167097.32672644468
2372,192289.12104879122
2373,271943.52507970034
2374,302400.52835579455
2375,228962.15622203672
2376,267750.6329620154
2377,346465.0549585835
2378,137676.19822584742
2379,191600.45455192763
2380,145820.5948374396
2381,153784.05770516116
2382,191559.18823188066
2383,201228.68093838228
2384,246998.33549672135
2385,155153.10564152212
2386,137215.66700818922
2387,137021.8433410828
2388,110684.70878447853
2389,128831.52094026943
2390,139062.47263756697
2391,139526.48202899858
2392,120044.7343885858
2393,174534.4583272149
2394,144405.7766917708
2395,208622.53015004916
2396,127357.4895185911
2397,216517.88768501818
2398,135523.92937494387
2399,50959.45767653327
2400,48517.70208969802
2401,118576.17579004067
2402,136165.81282596182
2403,143548.83693072826
2404,140799.64031905695
2405,150177.56660982748
2406,144145.88709295745
2407,126313.82225367801
2408,140068.21785621785
2409,121600.75343747811
2410,175749.45798796392
2411,123369.4148744504
2412,158570.35114303668
2413,128185.63208445373
2414,136596.99674945805
2415,142224.53593225344
2416,133868.88271328722
2417,126545.27016116411
2418,132556.9758779146
2419,116826.86372401447
2420,120378.1619679628
2421,146140.27395368993
2422,124904.50991164448
2423,129405.56372322464
2424,151308.79458665475
2425,213065.856799247
2426,149004.01046996895
2427,115648.68001583268
2428,184725.49732281055
2429,125046.86490369539
2430,134251.7056663153
2431,105356.14850669507
2432,141720.73130358098
2433,140025.57624074747
2434,136303.12004429474
2435,139460.64533919154
2436,97372.90114264308
2437,107221.13135672115
2438,119851.095383454
2439,112929.33099903975
2440,127925.28426638833
2441,103653.60397688221
2442,101621.70833114098
2443,112870.96714301119
2444,120432.74482476033
2445,73367.05272671029
2446,132165.1001167019
2447,193032.1127668554
2448,139740.25748176745
2449,102539.39912008368
2450,149941.8379654056
2451,121268.64887614507
2452,212926.70136977787
2453,95763.49487944436
2454,119935.8486653774
2455,118008.48753114643
2456,137990.4467541132
2457,130189.21998579046
2458,106910.31942584719
2459,105934.17570342516
2460,129237.18363346599
2461,108756.60529868472
2462,129888.56281624122
2463,123369.03082114144
2464,183027.04244628118
2465,129585.54524529433
2466,108356.47481783081
2467,149008.97889256923
2468,69558.26182251786
2469,74382.45781319715
2470,197321.70019896567
2471,222259.67212952898
2472,155861.89283577746
2473,125514.75413921762
2474,93246.34277215503
2475,239524.33570104177
2476,116978.34060718928
2477,126065.51363874313
2478,169246.92354916144
2479,112115.0757257159
2480,150646.17915082368
2481,118889.76639292872
2482,130403.4391461351
2483,110825.52016001071
2484,118545.90608107846
2485,128325.21167986731
2486,150907.05680983647
2487,193434.80293852324
2488,164239.02968688039
2489,150125.6577204446
2490,149056.13104569193
2491,102010.18721814167
2492,168705.05645330012
2493,144438.01959899373
2494,169269.98982506114
2495,103193.00741908682
2496,227262.13123172763
2497,152444.00103909895
2498,112025.17035125961
2499,102776.72584319171
2500,128322.58804400009
2501,144047.65581610036
2502,153180.1839314328
2503,99046.95865706124
2504,195338.90293623452
2505,226567.9281463688
2506,246449.61295319413
2507,318613.64285375003
2508,246449.61295319413
2509,207675.2521233278
2510,223968.61118701988
2511,176838.28228700094
2512,200307.96791117554
2513,200129.59573757037
2514,213383.46396364796
2515,149772.29731939622
2516,164124.40423842132
2517,141150.467357833
2518,146997.98207808688
2519,211268.34032606377
2520,201796.53150757906
2521,191180.7359039157
2522,221849.88778494732
2523,127077.74514580719
2524,130549.48602461319
2525,143297.56943740204
2526,132911.2647448112
2527,104061.26224851816
2528,134123.25205881562
2529,129783.32536782404
2530,128172.69900806526
2531,242234.90976851693
2532,219862.74078763011
2533,195707.10297653632
2534,227494.8667593778
2535,318958.8211217421
2536,235276.75199303956
2537,231867.9491943979
2538,174132.6964720375
2539,185458.0028361712
2540,162995.12760574959
2541,177289.76509876907
2542,151438.80598910296
2543,125785.39231009287
2544,127851.17423890518
2545,130113.20933544301
2546,139736.66000881745
2547,139858.940216366
2548,151658.34345382205
2549,155167.48346341174
2550,271469.5262572542
2551,129702.39522338005
2552,130358.99094344591
2553,62364.416526504974
2554,107851.39949267702
2555,117952.01399639677
2556,108254.20955685471
2557,118762.72664278604
2558,160932.65922323693
2559,136929.15563462765
2560,127284.59042617847
2561,145852.51988558966
2562,118565.30513204563
2563,138255.91171019743
2564,178384.2855903873
2565,119188.85180936988
2566,135412.18936750884
2567,126275.61652245092
2568,179000.93836111997
2569,189307.89315265775
2570,125045.55019605959
2571,175836.39351439927
2572,189701.2145431486
2573,210878.42382888467
2574,262133.7327865976
2575,135433.96862353382
2576,121849.26517703547
2577,165809.6455874165
2578,80553.60345971589
2579,69362.69593272166
2580,127167.48080267895
2581,136749.1202277155
2582,121352.4040048609
2583,262773.49781998526
2584,160122.88887947603
2585,181118.4440608374
2586,217003.4848169457
2587,210927.88922216758
2588,162953.9763524014
2589,144715.61734790565
2590,209309.4576330457
2591,201647.55024765158
2592,202275.9085176098
2593,239736.25594114247
2594,179730.78924948376
2595,214191.2475111152
2596,335981.47846859985
2597,186128.43472961933
2598,263604.8387185284
2599,301936.4777013357
2600,197739.56763325405
2601,144933.27272453922
2602,76501.16761978647
2603,93989.43855712024
2604,75323.32328903266
2605,69670.25569200047
2606,134845.92803699075
2607,177489.03797204088
2608,199173.8075995995
2609,156338.33092522182
2610,103382.05164485931
2611,149874.82117180055
2612,152808.68618620464
2613,132796.52599550827
2614,129374.29468274191
2615,151254.5690469948
2616,137592.91098164185
2617,175479.5711662543
2618,219688.45745243912
2619,194547.93708964574
2620,182703.666334186
2621,178950.7567033906
2622,184609.801787209
2623,240365.72377761532
2624,260594.9868943133
2625,337042.4769095101
2626,166152.36551249077
2627,186259.16977074783
2628,417311.97894895636
2629,539985.1401390919
2630,345776.38248972193
2631,429648.2359763215
2632,419399.84023004764
2633,303867.5075273969
2634,386438.78825094894
2635,150262.28806354947
2636,183318.90079903853
2637,182129.73973127603
2638,256954.81789319965
2639,186331.44612589545
2640,154513.07269292092
2641,98760.83171156258
2642,207193.1276054348
2643,101695.04094024046
2644,124503.06429898768
2645,103003.3550586356
2646,94479.80504250636
2647,104488.14195543471
2648,138817.58757592228
2649,146041.3598490905
2650,158224.46821379033
2651,135486.86065268397
2652,410233.4463640295
2653,245505.70599303307
2654,234495.08198488838
2655,369360.4130282148
2656,304113.4410225221
2657,335823.7006816019
2658,267137.4411938035
2659,313417.90187919774
2660,327281.22351027746
2661,322822.78785220993
2662,340503.1681568449
2663,276183.8722546267
2664,262375.8900405719
2665,318704.68123516283
2666,272311.5190342032
2667,161466.49953516506
2668,181270.6316668053
2669,165464.3073892746
2670,295718.8014625377
2671,181763.03864570413
2672,175427.38040182003
2673,208227.7642949313
2674,206159.84562397032
2675,165795.4931598242
2676,182018.0685553404
2677,197825.5836548048
2678,260519.7702012291
2679,281499.9775405846
2680,277538.4388483342
2681,411483.51939896087
2682,368235.1453799365
2683,500403.04058388126
2684,319469.6966397907
2685,379928.33046201715
2686,238310.77093483473
2687,310498.16778633604
2688,219950.6710691045
2689,206395.82145412115
2690,474956.49000058306
2691,174286.10201178002
2692,123708.34895851661
2693,187407.01301202067
2694,127211.56043564378
2695,188480.29362307076
2696,183064.8513472333
2697,190061.39534862468
2698,193694.15940538168
2699,173580.09611241016
2700,148345.09874839234
2701,153630.00382573853
2702,108397.54145648681
2703,152772.3610957572
2704,146709.53444713235
2705,125374.02319195661
2706,119116.89020658235
2707,129152.07130399389
2708,140930.6542145814
2709,111173.14509207234
2710,128550.36856925486
2711,261001.77172507503
2712,385726.59196435986
2713,166095.38428318064
2714,153681.2324279288
2715,166741.43801413936
2716,155395.3854497782
2717,187407.23391953047
2718,234585.9971270017
2719,155231.05012196847
2720,178903.52588316344
2721,135901.6730842112
2722,148076.14540637244
2723,151965.6761714257
2724,126116.26151549896
2725,136129.57994112576
2726,148366.13108617108
2727,178663.91685403834
2728,159361.53391409988
2729,148489.12298561243
2730,147450.4583406147
2731,126512.07233104816
2732,118735.04776093083
2733,163283.54920677925
